"","date","party","approve_rate","approve_lower","approve_upper"
"1",2019-12-29,"더불어민주당",36.1612926267796,36.1450832553674,36.1773081065781
"2",2019-12-30,"더불어민주당",36.3573423251654,35.045505864895,37.6694734517445
"3",2019-12-31,"더불어민주당",36.5642758346747,34.8234118768741,38.2561570130138
"4",2020-01-01,"더불어민주당",37.2760704725481,35.3173417455997,39.2459295657099
"5",2020-01-02,"더불어민주당",37.9866115719164,35.9586971993553,39.9924800406154
"6",2020-01-03,"더불어민주당",38.0735021345074,35.8617520761916,40.3025655217253
"7",2020-01-04,"더불어민주당",38.1700029986312,35.726639896034,40.6020901156406
"8",2020-01-05,"더불어민주당",38.2542783723752,35.5623527741879,40.9652473299649
"9",2020-01-06,"더불어민주당",38.3566262869207,35.3990734589719,41.2397951127085
"10",2020-01-07,"더불어민주당",38.3991860725431,35.3413839615622,41.4544146227614
"11",2020-01-08,"더불어민주당",38.5193968285428,35.341727118039,41.6855397534605
"12",2020-01-09,"더불어민주당",38.6183616286361,35.2783180231315,41.9223271604263
"13",2020-01-10,"더불어민주당",38.6432781983044,35.2472996945232,42.0121076215488
"14",2020-01-11,"더불어민주당",38.7285392336729,35.2987757587823,42.1587121912117
"15",2020-01-12,"더불어민주당",38.7978630253426,35.2831095672253,42.31795156378
"16",2020-01-13,"더불어민주당",38.950271938816,35.5783398513136,42.4109072273028
"17",2020-01-14,"더불어민주당",39.0006626686528,35.5084305590961,42.4980742506376
"18",2020-01-15,"더불어민주당",39.0692889213414,35.6257678612891,42.4839111577577
"19",2020-01-16,"더불어민주당",39.1719212846537,35.82091700117,42.4861909297702
"20",2020-01-17,"더불어민주당",39.2254048192591,35.9204138778037,42.5443365126503
"21",2020-01-18,"더불어민주당",39.2823354985936,36.0426193325496,42.5303964373074
"22",2020-01-19,"더불어민주당",39.33521897222,36.2310814360898,42.4181385984595
"23",2020-01-20,"더불어민주당",39.3795710184774,36.5039814681507,42.3082422615564
"24",2020-01-21,"더불어민주당",39.4724568843039,36.8554419903507,42.1076010244314
"25",2020-01-22,"더불어민주당",39.5174068214313,37.2286968449247,41.8457495747188
"26",2020-01-23,"더불어민주당",40.1587811468565,38.0769967515276,42.2618928560633
"27",2020-01-24,"더불어민주당",40.0601155334959,37.7346038983427,42.43340705759
"28",2020-01-25,"더불어민주당",39.9867008017696,37.358476069034,42.5376493541386
"29",2020-01-26,"더불어민주당",39.9224938896998,37.2074322710585,42.5643909518283
"30",2020-01-27,"더불어민주당",39.8113535391416,37.091270339621,42.5100100791208
"31",2020-01-28,"더불어민주당",39.7880831532488,37.1456084791526,42.4891528721899
"32",2020-01-29,"더불어민주당",39.7239189822529,37.1017683559726,42.2862322704557
"33",2020-01-30,"더불어민주당",39.6705927605437,37.1975972919195,42.1566318080162
"34",2020-01-31,"더불어민주당",39.0629358913294,36.4663590858478,41.675619791217
"35",2020-02-01,"더불어민주당",39.0684547316015,36.1832724602231,41.9259725806937
"36",2020-02-02,"더불어민주당",39.126143851877,36.0444554047451,42.1690614893846
"37",2020-02-03,"더불어민주당",39.2132231610191,35.9722324883566,42.3568560458059
"38",2020-02-04,"더불어민주당",39.1703345519086,35.7586559080836,42.5127640397689
"39",2020-02-05,"더불어민주당",39.2610063389167,35.8085239232275,42.7039435306316
"40",2020-02-06,"더불어민주당",39.2347950730234,35.7407310097001,42.7231968764301
"41",2020-02-07,"더불어민주당",39.3070178629103,35.615536417146,42.9839137528462
"42",2020-02-08,"더불어민주당",39.3715259049687,35.6413097450845,43.0495944393228
"43",2020-02-09,"더불어민주당",39.3512941134615,35.5562269710527,43.1412545546855
"44",2020-02-10,"더불어민주당",39.3971603549402,35.609527607826,43.172116134741
"45",2020-02-11,"더불어민주당",39.3952529000547,35.5657266434186,43.2530864234894
"46",2020-02-12,"더불어민주당",39.4364782354314,35.6136383846963,43.2120236629934
"47",2020-02-13,"더불어민주당",39.4547987098546,35.7430411267172,43.1690196480936
"48",2020-02-14,"더불어민주당",39.4614700330197,35.8911082783563,43.0199025015311
"49",2020-02-15,"더불어민주당",39.5090208551231,36.1006975525571,43.0083632560539
"50",2020-02-16,"더불어민주당",39.5096971213073,36.1591737085434,42.8055191617731
"51",2020-02-17,"더불어민주당",39.5279667842153,36.4132827694125,42.6514720425318
