"","date","party","approve_rate","approve_lower","approve_upper"
"327",2020-03-02,"자유공화당",0.950025441675005,0.443886720524971,1.45145486706114
"328",2020-03-03,"자유공화당",0.976110496559704,0.454830735958384,1.49533704352041
"329",2020-03-04,"자유공화당",1.00454775301545,0.482856723353854,1.53103378886851
"330",2020-03-05,"자유공화당",1.00862251490184,0.474597249125594,1.53215229134971
"331",2020-03-06,"자유공화당",1.01296605057858,0.523222507409983,1.50024971732156
"332",2020-03-07,"자유공화당",1.02300425239078,0.529350326982157,1.51280778172786
"333",2020-03-08,"자유공화당",1.05116464781651,0.546096267757306,1.55281078829838
"334",2020-03-09,"자유공화당",1.01900681609614,0.540905687398017,1.50141567783053
"335",2020-03-10,"자유공화당",0.9801009035371,0.524038964307336,1.43145910406125
"336",2020-03-11,"자유공화당",0.951028596099952,0.511863194653122,1.39265062019693
"337",2020-03-12,"자유공화당",0.924811133355707,0.529352546406522,1.31732495200145
"338",2020-03-13,"자유공화당",0.886818053102207,0.543246855662365,1.23066152426855
"339",2020-03-14,"자유공화당",0.852610037130959,0.563837443635993,1.13707758801685
"340",2020-03-15,"자유공화당",0.825376401421558,0.618856659557012,1.03699105067335
"341",2019-12-29,"자유한국당",31.2932859206262,31.2768846527021,31.3096150620767
"342",2019-12-30,"자유한국당",32.2287065196286,30.2775424752734,34.1857141640127
"343",2019-12-31,"자유한국당",33.180873746136,30.6298094666949,35.7264932856083
"344",2020-01-01,"자유한국당",34.0735558637212,31.3821734028908,36.7803403926467
"345",2020-01-02,"자유한국당",34.9669223597854,32.2211286287606,37.7407707660266
"346",2020-01-03,"자유한국당",35.0330812559287,31.7549301931594,38.3237194210442
"347",2020-01-04,"자유한국당",35.0818582550827,31.3122597900713,38.9709922845362
"348",2020-01-05,"자유한국당",35.1601076156931,30.9544534788501,39.3291514578672
"349",2020-01-06,"자유한국당",35.2377371136117,30.8059932718815,39.7481607451556
"350",2020-01-07,"자유한국당",35.2866933843432,30.4057007641491,40.2148734400878
"351",2020-01-08,"자유한국당",35.4017125726179,30.3433790477398,40.3638851836811
"352",2020-01-09,"자유한국당",35.3964769182042,30.1581036986993,40.7205342070073
"353",2020-01-10,"자유한국당",35.5587461908838,30.2079281169572,40.996145462923
"354",2020-01-11,"자유한국당",35.6467015626846,30.0188890117884,41.2497829560872
"355",2020-01-12,"자유한국당",35.7709278076331,29.9438752806736,41.4869414188062
"356",2020-01-13,"자유한국당",35.8768102908146,30.1858643850404,41.6280762525879
"357",2020-01-14,"자유한국당",35.9879519368312,30.2115796407537,41.8679164538514
"358",2020-01-15,"자유한국당",36.0426879798673,30.3563495669362,41.775518629019
"359",2020-01-16,"자유한국당",36.1096687832461,30.4792228390028,41.8832666893865
"360",2020-01-17,"자유한국당",36.1971264129456,30.5951348325353,41.9487548863626
"361",2020-01-18,"자유한국당",36.2819874790503,30.6640612880114,41.8370445390244
"362",2020-01-19,"자유한국당",36.2979020867094,30.8227798590889,41.6703579543013
"363",2020-01-20,"자유한국당",36.4308309199246,31.1351721341343,41.6524165662978
"364",2020-01-21,"자유한국당",36.5061217124958,31.4172335041222,41.6022108522604
"365",2020-01-22,"자유한국당",36.6028104025753,31.8829853183831,41.3760840161322
"366",2020-01-23,"자유한국당",38.1519908013506,33.5351305110867,42.7239524237039
"367",2020-01-24,"자유한국당",38.3915852512777,33.9410626236429,42.9169454605089
"368",2020-01-25,"자유한국당",38.7165825703337,34.3368738889224,43.0626551674825
"369",2020-01-26,"자유한국당",38.9753289387842,34.9430217899021,42.9865373600904
"370",2020-01-27,"자유한국당",39.2403766977344,35.5388071614214,42.9497011822368
"371",2020-01-28,"자유한국당",39.4846901320862,36.1585019122465,42.8390106231783
"372",2020-01-29,"자유한국당",39.742913157069,36.9866145011596,42.5229171426272
"373",2020-01-30,"자유한국당",40.0110712859967,37.9753936795637,42.0490369297485
"374",2020-01-31,"자유한국당",40.2294641423808,40.2129613136154,40.245999139948
"375",2020-02-01,"자유한국당",-6.70302054193644,-11.464389670812,-1.97780723951208
"376",2020-01-01,"민중당",1.30517552904996,1.28739686966104,1.32271672004058
"377",2020-01-02,"민중당",1.32892482351954,1.16632442399516,1.49083407157982
"378",2020-01-03,"민중당",1.34470682313974,1.12057517154245,1.56394554151743
"379",2020-01-04,"민중당",1.36593764230871,1.09256504528103,1.63940336736018
