조사시작,중간날짜,조사끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리당_1,더불어민주당_1,국민의당_1,정의당_1,무소속1_1,무소속2_1,무소속3_1,DK,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-03-28,2016-03-28,2016-03-28,전남,광양시곡성군구례군,전남광양시곡성군구례군,0.050,0.370,0.437,0.000,0.011,0.009,0.007,0.057,0.418,0.494,0.000,0.012,0.010,0.008,0.116,원스리서치,정인화국회의원후보사무소,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-31,2016-03-31,2016-03-31,전남,광양시곡성군구례군,전남광양시곡성군구례군,0.070,0.307,0.505,0.000,0.010,0.009,0.007,0.077,0.338,0.557,0.000,0.011,0.009,0.007,0.093,윈스리서치,NSP통신,유선RDD,전화면접,502,11.8,1.68,3
2016-03-27,2016-03-28,2016-03-28,전남,광양시곡성군구례군,전남광양시곡성군구례군,0.056,0.413,0.320,0.000,0.003,0.001,0.000,0.071,0.521,0.404,0.000,0.004,0.001,0.000,0.207,코리아리서치센터,"여수MBC,순천KBS",유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-04-01,2016-04-02,전남,광양시곡성군구례군,전남광양시곡성군구례군,0.046,0.340,0.330,0.000,0.013,0.007,0.003,0.062,0.460,0.447,0.000,0.018,0.009,0.004,0.261,한국리서치,광주방송,유선RDD,전화면접,502,11.8,1.68,3
2016-04-04,2016-04-05,2016-04-05,전남,광양시곡성군구례군,전남광양시곡성군구례군,0.051,0.355,0.512,0.000,0.005,0.004,0.002,0.055,0.382,0.551,0.000,0.005,0.005,0.002,0.071,윈스리서치,윈스리서치,유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-04-01,2016-04-02,전남,담양군함평군영광군장성군,전남담양군함평군영광군장성군,0.024,0.392,0.246,0.028,0.000,0.000,0.000,0.035,0.568,0.357,0.041,0.000,0.000,0.000,0.310,한국리서치,광주방송,유선RDD,전화면접,502,11.8,1.68,3
2016-03-28,2016-03-29,2016-03-29,전남,고흥군보성군장흥군강진군,전남고흥군보성군장흥군강진군,0.064,0.275,0.494,0.000,0.000,0.000,0.000,0.077,0.330,0.593,0.000,0.000,0.000,0.000,0.167,모노커뮤니케이션즈(모노리서치),미디어24,유선RDD,전화면접,502,11.8,1.68,3
2016-03-27,2016-03-27,2016-03-27,전남,고흥군보성군장흥군강진군,전남고흥군보성군장흥군강진군,0.054,0.263,0.435,0.000,0.000,0.000,0.000,0.072,0.350,0.578,0.000,0.000,0.000,0.000,0.248,코리아리서치센터,"여수MBC,순천KBS",유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-04-01,2016-04-02,전남,고흥군보성군장흥군강진군,전남고흥군보성군장흥군강진군,0.048,0.246,0.490,0.000,0.000,0.000,0.000,0.061,0.314,0.625,0.000,0.000,0.000,0.000,0.216,한국리서치,광주방송,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-03,전남,고흥군보성군장흥군강진군,전남고흥군보성군장흥군강진군,0.065,0.302,0.455,0.000,0.000,0.012,0.000,0.078,0.362,0.546,0.000,0.000,0.014,0.000,0.166,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-04-01,2016-04-02,전남,해남군완도군진도군,전남해남군완도군진도군,0.021,0.360,0.277,0.000,0.000,0.000,0.000,0.032,0.547,0.421,0.000,0.000,0.000,0.000,0.342,한국리서치,광주방송,유선RDD,전화면접,502,11.8,1.68,3
2016-04-04,2016-04-05,2016-04-05,전남,해남군완도군진도군,전남해남군완도군진도군,0.022,0.355,0.347,0.000,0.000,0.000,0.000,0.030,0.490,0.479,0.000,0.000,0.000,0.000,0.276,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-04,2016-04-04,2016-04-04,전남,해남군완도군진도군,전남해남군완도군진도군,0.022,0.356,0.560,0.000,0.000,0.000,0.000,0.023,0.380,0.597,0.000,0.000,0.000,0.000,0.062,에스엠소프트웨어㈜,에스엠소프트웨어㈜,유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-04-01,2016-04-02,전남,영암군무안군신안군,전남영암군무안군신안군,0.138,0.376,0.248,0.032,0.000,0.000,0.000,0.174,0.474,0.312,0.040,0.000,0.000,0.000,0.206,한국리서치,광주방송,유선RDD,전화면접,502,11.8,1.68,3
2016-04-02,2016-04-02,2016-04-02,전남,영암군무안군신안군,전남영암군무안군신안군,0.158,0.397,0.335,0.013,0.000,0.000,0.000,0.175,0.440,0.371,0.014,0.000,0.000,0.000,0.097,에스엠소프트웨어,에스엠소프트웨어,유선RDD,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-04,2016-04-04,전남,영암군무안군신안군,전남영암군무안군신안군,0.198,0.342,0.369,0.017,0.000,0.000,0.000,0.214,0.369,0.398,0.018,0.000,0.000,0.000,0.074,윈폴(WINPOLL),신안신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-03,전남,영암군무안군신안군,전남영암군무안군신안군,0.145,0.342,0.322,0.034,0.000,0.000,0.000,0.172,0.406,0.382,0.040,0.000,0.000,0.000,0.157,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-03,전남,영암군무안군신안군,전남영암군무안군신안군,0.086,0.319,0.287,0.014,0.000,0.000,0.000,0.122,0.452,0.407,0.020,0.000,0.000,0.000,0.294,㈜밀워드브라운리서치,광주KBS,유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-03-31,2016-03-31,전남,영암군무안군신안군,전남영암군무안군신안군,0.125,0.314,0.280,0.014,0.000,0.000,0.000,0.171,0.428,0.382,0.019,0.000,0.000,0.000,0.267,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-03-21,2016-03-22,2016-03-22,경북,포항시북구,경북포항시북구,0.376,0.054,0.000,0.043,0.437,0.000,0.000,0.413,0.059,0.000,0.047,0.480,0.000,0.000,0.090,폴스미스,"포항MBC,경북매일",유선RDD,전화면접,502,11.8,1.68,3
2016-03-28,2016-03-29,2016-03-29,경북,포항시북구,경북포항시북구,0.352,0.071,0.000,0.028,0.416,0.000,0.000,0.406,0.082,0.000,0.032,0.480,0.000,0.000,0.133,리얼미터,영남일보,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-04-02,2016-04-02,2016-04-02,경북,포항시북구,경북포항시북구,0.399,0.057,0.000,0.025,0.443,0.000,0.000,0.432,0.062,0.000,0.027,0.479,0.000,0.000,0.076,폴스미스,"매일신문,TBC",유선RDD,전화면접,502,11.8,1.68,3
2016-03-27,2016-03-28,2016-03-28,경북,포항시북구,경북포항시북구,0.363,0.057,0.000,0.038,0.482,0.000,0.000,0.386,0.061,0.000,0.040,0.513,0.000,0.000,0.060,에이스리서치,경북도민일보,유선RDD,전화면접,502,11.8,1.68,3
2016-04-04,2016-04-04,2016-04-04,경북,포항시북구,경북포항시북구,0.414,0.049,0.000,0.026,0.426,0.000,0.000,0.452,0.054,0.000,0.028,0.466,0.000,0.000,0.085,리서치거버넌스,경북일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-28,2016-03-28,2016-03-28,경북,경주시,경북경주시,0.470,0.055,0.000,0.000,0.295,0.080,0.000,0.522,0.061,0.000,0.000,0.328,0.089,0.000,0.100,폴스미스,"포항MBC,경북매일신문",유선RDD,전화면접,502,11.8,1.68,3
2016-04-05,2016-04-06,2016-04-06,경북,경주시,경북경주시,0.446,0.041,0.000,0.000,0.381,0.062,0.000,0.480,0.044,0.000,0.000,0.410,0.067,0.000,0.070,윈스리서치,경북신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-03,2016-04-03,경북,구미시을,경북구미시을,0.396,0.000,0.000,0.000,0.449,0.000,0.000,0.469,0.000,0.000,0.000,0.531,0.000,0.000,0.155,폴스미스,"매일신문,TBC",유선RDD,전화면접,502,11.8,1.68,3
2016-03-31,2016-04-01,2016-04-01,경남,창원시성산구,경남창원시성산구,0.306,0.000,0.127,0.361,0.000,0.000,0.000,0.385,0.000,0.160,0.455,0.000,0.000,0.000,0.206,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-03-31,2016-04-01,2016-04-01,경남,창원시성산구,경남창원시성산구,0.306,0.000,0.127,0.361,0.000,0.000,0.000,0.385,0.000,0.160,0.455,0.000,0.000,0.000,0.206,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,창원시성산구,경남창원시성산구,0.291,0.000,0.045,0.399,0.000,0.000,0.000,0.396,0.000,0.061,0.543,0.000,0.000,0.000,0.265,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,창원시성산구,경남창원시성산구,0.336,0.000,0.054,0.332,0.000,0.000,0.000,0.465,0.000,0.075,0.460,0.000,0.000,0.000,0.278,한국갤럽조사연구소,경남신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,창원시성산구,경남창원시성산구,0.312,0.000,0.068,0.348,0.000,0.000,0.000,0.429,0.000,0.093,0.478,0.000,0.000,0.000,0.272,리서치앤리서치,MBC,유선RDD,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-04,2016-04-04,경남,창원시성산구,경남창원시성산구,0.356,0.000,0.073,0.448,0.000,0.000,0.000,0.406,0.000,0.083,0.511,0.000,0.000,0.000,0.123,포커스컴퍼니,문화일보,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,창원시성산구,경남창원시성산구,0.317,0.000,0.077,0.408,0.000,0.000,0.000,0.395,0.000,0.096,0.509,0.000,0.000,0.000,0.198,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,502,11.8,1.68,3
2016-03-28,2016-03-29,2016-03-30,경남,진주시갑,경남진주시갑,0.603,0.153,0.000,0.000,0.081,0.000,0.000,0.720,0.183,0.000,0.000,0.097,0.000,0.000,0.163,좋은날리서치,뉴스경남,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-27,2016-03-27,경남,김해시갑,경남김해시갑,0.205,0.324,0.000,0.000,0.016,0.016,0.000,0.365,0.578,0.000,0.000,0.029,0.029,0.000,0.439,리서치앤리서치,국제신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,김해시갑,경남김해시갑,0.303,0.372,0.000,0.000,0.028,0.018,0.000,0.420,0.516,0.000,0.000,0.039,0.025,0.000,0.279,한국갤럽조사연구소,경남신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-04,2016-04-04,경남,김해시갑,경남김해시갑,0.227,0.356,0.000,0.000,0.009,0.006,0.000,0.380,0.595,0.000,0.000,0.015,0.010,0.000,0.402,"
한국사회여론연구소",부산일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-27,2016-03-27,경남,김해시을,경남김해시을,0.221,0.375,0.000,0.000,0.005,0.000,0.000,0.368,0.624,0.000,0.000,0.008,0.000,0.000,0.399,리서치앤리서치,국제신문,유선RDD,전화면접,502,11.8,1.68,3
2016-03-22,2016-03-23,2016-03-23,경남,김해시을,경남김해시을,0.352,0.482,0.000,0.000,0.029,0.000,0.000,0.408,0.559,0.000,0.000,0.034,0.000,0.000,0.137,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,502,11.8,1.68,3
2016-03-20,2016-03-20,2016-03-20,경남,김해시을,경남김해시을,0.359,0.545,0.000,0.000,0.026,0.000,0.000,0.386,0.586,0.000,0.000,0.028,0.000,0.000,0.070,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-15,2016-03-16,2016-03-17,경남,김해시을,경남김해시을,0.367,0.395,0.000,0.000,0.029,0.000,0.000,0.464,0.499,0.000,0.000,0.037,0.000,0.000,0.209,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,김해시을,경남김해시을,0.370,0.443,0.000,0.000,0.032,0.000,0.000,0.438,0.524,0.000,0.000,0.038,0.000,0.000,0.155,한국갤럽조사연구소,경남신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-02,2016-04-03,2016-04-04,경남,김해시을,경남김해시을,0.470,0.444,0.000,0.000,0.024,0.000,0.000,0.501,0.473,0.000,0.000,0.026,0.000,0.000,0.062,코애드,이만기,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-03,2016-04-04,2016-04-05,경남,김해시을,경남김해시을,0.352,0.497,0.000,0.000,0.024,0.000,0.000,0.403,0.569,0.000,0.000,0.027,0.000,0.000,0.127,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-02,2016-04-03,2016-04-04,경남,김해시을,경남김해시을,0.449,0.456,0.000,0.000,0.017,0.000,0.000,0.487,0.495,0.000,0.000,0.018,0.000,0.000,0.078,좋은날리서치,시사경남,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,밀양시의령군함안군창녕군,경남밀양시의령군함안군창녕군,0.343,0.000,0.040,0.000,0.240,0.070,0.000,0.495,0.000,0.058,0.000,0.346,0.101,0.000,0.307,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,밀양시의령군함안군창녕군,경남밀양시의령군함안군창녕군,0.283,0.000,0.012,0.000,0.251,0.055,0.014,0.460,0.000,0.020,0.000,0.408,0.089,0.023,0.385,한국갤럽조사연구소,경남신문,유선RDD,전화면접,502,11.8,1.68,3
2016-03-30,2016-03-30,2016-03-30,경남,밀양시의령군함안군창녕군,경남밀양시의령군함안군창녕군,0.339,0.000,0.060,0.000,0.251,0.052,0.005,0.479,0.000,0.085,0.000,0.355,0.074,0.007,0.293,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,경남,밀양시의령군함안군창녕군,경남밀양시의령군함안군창녕군,0.364,0.000,0.049,0.045,0.339,0.005,0.000,0.454,0.000,0.061,0.056,0.423,0.006,0.000,0.198,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,502,11.8,1.68,3
2016-04-04,2016-04-05,2016-04-05,경남,밀양시의령군함안군창녕군,경남밀양시의령군함안군창녕군,0.417,0.000,0.042,0.000,0.303,0.079,0.008,0.491,0.000,0.049,0.000,0.357,0.093,0.009,0.151,좋은날리서치,시사경남,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-26,2016-03-26,경남,양산시갑,경남양산시갑,0.563,0.285,0.060,0.000,0.000,0.000,0.000,0.620,0.314,0.066,0.000,0.000,0.000,0.000,0.092,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-31,2016-04-02,2016-04-03,경남,양산시갑,경남양산시갑,0.519,0.253,0.071,0.000,0.000,0.000,0.000,0.616,0.300,0.084,0.000,0.000,0.000,0.000,0.157,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-27,2016-03-27,경남,양산시을,경남양산시을,0.356,0.170,0.000,0.000,0.062,0.035,0.023,0.551,0.263,0.000,0.000,0.096,0.054,0.036,0.354,리서치앤리서치,국제신문,유선RDD,전화면접,502,11.8,1.68,3
2016-04-04,2016-04-04,2016-04-04,경남,산청군함양군거창군합천군,경남산청군함양군거창군합천군,0.676,0.120,0.036,0.000,0.029,0.000,0.000,0.785,0.139,0.042,0.000,0.034,0.000,0.000,0.139,㈜바이데일리,㈜채널경남,유선RDD,전화면접,502,11.8,1.68,3
2016-03-29,2016-03-29,2016-03-29,제주,제주시갑,제주제주시갑,0.348,0.349,0.081,0.000,0.000,0.000,0.000,0.447,0.449,0.104,0.000,0.000,0.000,0.000,0.222,코리아리서치센터,"제주MBC,JIBS,CBS,제민일보,제주신보,한라일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-27,2016-03-28,제주,제주시갑,제주제주시갑,0.355,0.347,0.091,0.000,0.000,0.000,0.000,0.448,0.438,0.115,0.000,0.000,0.000,0.000,0.207,한길리서치센타,"KCTV제주방송,시사제주,제이누리,제주도민일보,제주의소리,헤드라인제주  ",유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-15,2016-03-16,2016-03-16,제주,제주시갑,제주제주시갑,0.423,0.344,0.083,0.000,0.000,0.000,0.000,0.498,0.405,0.098,0.000,0.000,0.000,0.000,0.150,리얼미터,제주일보,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,제주,제주시갑,제주제주시갑,0.365,0.340,0.080,0.000,0.000,0.000,0.000,0.465,0.433,0.102,0.000,0.000,0.000,0.000,0.215,한국갤럽조사연구소,제주일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-29,2016-03-29,2016-03-29,제주,제주시을,제주제주시을,0.422,0.311,0.043,0.000,0.000,0.000,0.000,0.544,0.401,0.055,0.000,0.000,0.000,0.000,0.224,코리아리서치센터,"제주MBC,JIBS,CBS,제민일보,제주신보,한라일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-27,2016-03-28,제주,제주시을,제주제주시을,0.393,0.324,0.046,0.000,0.000,0.000,0.000,0.515,0.425,0.060,0.000,0.000,0.000,0.000,0.237,한길리서치센타,"KCTV제주방송,시사제주,제이누리,제주도민일보,제주의소리,헤드라인제주  ",유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-18,2016-03-19,2016-03-20,제주,제주시을,제주제주시을,0.499,0.314,0.071,0.000,0.000,0.000,0.000,0.564,0.355,0.080,0.000,0.000,0.000,0.000,0.116,여민리서치컨설팅,제주신문,유선RDD,전화면접,502,11.8,1.68,3
2016-03-17,2016-03-20,2016-03-20,제주,제주시을,제주제주시을,0.470,0.335,0.058,0.000,0.000,0.000,0.000,0.545,0.388,0.067,0.000,0.000,0.000,0.000,0.137,리얼미터,"제주매일,미디어제주,제주투데이",유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-18,2016-03-19,2016-03-19,제주,제주시을,제주제주시을,0.463,0.332,0.055,0.000,0.000,0.000,0.000,0.545,0.391,0.065,0.000,0.000,0.000,0.000,0.150,리얼미터,제주일보,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-15,2016-03-16,2016-03-16,제주,제주시을,제주제주시을,0.389,0.359,0.048,0.000,0.000,0.000,0.000,0.489,0.451,0.060,0.000,0.000,0.000,0.000,0.204,(주)코리아리서치센터,"제주MBC,JIBS,CBS,제민일보,제주신보,한라일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-18,2016-03-19,2016-03-19,제주,제주시을,제주제주시을,0.308,0.315,0.053,0.000,0.000,0.000,0.000,0.456,0.466,0.078,0.000,0.000,0.000,0.000,0.324,(주)리서치플러스,KBS제주방송총국,유선RDD,전화면접,502,11.8,1.68,3
2016-04-01,2016-04-02,2016-04-02,제주,제주시을,제주제주시을,0.401,0.327,0.084,0.000,0.000,0.000,0.000,0.494,0.403,0.103,0.000,0.000,0.000,0.000,0.188,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,502,11.8,1.68,3
2016-04-02,2016-04-03,2016-04-03,제주,제주시을,제주제주시을,0.424,0.323,0.054,0.000,0.000,0.000,0.000,0.529,0.403,0.067,0.000,0.000,0.000,0.000,0.199,한국갤럽조사연구소,제주일보,유선RDD,전화면접,502,11.8,1.68,3
2016-03-20,2016-03-20,2016-03-20,제주,서귀포시,제주서귀포시,0.490,0.412,0.000,0.000,0.000,0.000,0.000,0.543,0.457,0.000,0.000,0.000,0.000,0.000,0.098,리얼미터,제주일보,유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-29,2016-03-29,2016-03-29,제주,서귀포시,제주서귀포시,0.391,0.384,0.000,0.000,0.000,0.000,0.000,0.505,0.495,0.000,0.000,0.000,0.000,0.000,0.225,코리아리서치센터,"제주MBC,JIBS,CBS,제민일보,제주신보,한라일보",유선RDD,전화면접,502,11.8,1.68,3
2016-03-26,2016-03-27,2016-03-28,제주,서귀포시,제주서귀포시,0.353,0.418,0.000,0.000,0.000,0.000,0.000,0.458,0.542,0.000,0.000,0.000,0.000,0.000,0.229,한길리서치센타,"KCTV제주방송,시사제주,제이누리,제주도민일보,제주의소리,헤드라인제주  ",유선/스마트폰앱혼합,전화면접,502,11.8,1.68,3
2016-03-18,2016-03-19,2016-03-20,제주,서귀포시,제주서귀포시,0.450,0.386,0.000,0.000,0.000,0.000,0.000,0.538,0.462,0.000,0.000,0.000,0.000,0.000,0.164,여민리서치컨설팅,제주신문,유선RDD,전화면접,502,11.8,1.68,3
