"","date","region","party","mean_rate","lower_rate","upper_rate","mu","sd","win_prob"
"1",2016-03-10,"서울종로구","새누리당",54.1789935043136,53.8006313090966,54.5516559440257,54.1798686922451,0.0872142849289244,1
"2",2016-03-11,"서울종로구","새누리당",54.1734309296057,51.3130946263183,56.9548535281834,54.1689497042844,0.796063932020811,1
"3",2016-03-12,"서울종로구","새누리당",54.1991166319179,50.1659423798978,58.4306508710674,54.1915451929637,1.07841774768656,1
"4",2016-03-13,"서울종로구","새누리당",54.2055748954516,50.0556987211918,58.6043859664852,54.1901853971971,1.16813392466544,1
"5",2016-03-14,"서울종로구","새누리당",54.170004662426,49.1489003157168,58.7847817147255,54.1642070398197,1.25456125193526,1
"6",2016-03-15,"서울종로구","새누리당",54.1706847904479,49.0192209726638,59.2873250072608,54.16973711961,1.29984313083162,1
"7",2016-03-16,"서울종로구","새누리당",54.1976590798911,49.4127185500831,59.7829688582205,54.2036544886225,1.28502351109967,1
"8",2016-03-17,"서울종로구","새누리당",54.1986931821351,49.9267933748381,58.3873725449693,54.2091795616831,1.20709802464552,1
"9",2016-03-18,"서울종로구","새누리당",54.2099837552741,49.9029863139171,58.0792025887026,54.2035990741839,1.06982173480561,1
"10",2016-03-19,"서울종로구","새누리당",54.1666080315722,49.2352791718838,58.2800150069556,54.1798994773389,1.20424602114598,1
"11",2016-03-20,"서울종로구","새누리당",54.1404887642489,49.6146292416703,59.3125964324431,54.134327227408,1.25262463239281,1
"12",2016-03-21,"서울종로구","새누리당",53.8491167100599,48.0804285666594,59.048311156248,53.8395467161279,1.36990373201798,1
"13",2016-03-22,"서울종로구","새누리당",53.5303512411887,47.9752694219181,59.3964920159207,53.5288613948355,1.44095472550247,1
"14",2016-03-23,"서울종로구","새누리당",53.214085766915,47.3089153995372,58.6790950766082,53.2053877447953,1.49877412357436,1
"15",2016-03-24,"서울종로구","새누리당",52.8996962573072,46.5424580253369,58.4133559328779,52.8972647300076,1.49592491375909,1
"16",2016-03-25,"서울종로구","새누리당",52.6401871837438,47.1695682280347,57.9157300053028,52.6464408641058,1.44890471713265,1
"17",2016-03-26,"서울종로구","새누리당",52.3466970118394,47.4195712074484,57.4747138705566,52.3462233315744,1.34604533907557,1
"18",2016-03-27,"서울종로구","새누리당",51.8778788929181,46.92409112702,57.4637002742344,51.8465952713785,1.43183512820071,1
"19",2016-03-28,"서울종로구","새누리당",51.3584186792183,45.5901994949978,56.4507982791618,51.3709924740696,1.45596284027395,1
"20",2016-03-29,"서울종로구","새누리당",50.9321829758473,45.6797785169334,55.8847871289729,50.9175229366252,1.39674996925664,1
"21",2016-03-30,"서울종로구","새누리당",50.5133717024204,46.1297411123449,55.0401546180111,50.4987966820787,1.29493942725031,1
"22",2016-03-31,"서울종로구","새누리당",50.0510745219164,45.2095089724139,54.223370198268,50.0283693110706,1.13858510082357,1
"23",2016-04-01,"서울종로구","새누리당",49.5976798929718,45.5227871026959,54.0414672950614,49.575985027368,1.11601073950131,1
"24",2016-04-02,"서울종로구","새누리당",49.2331644618971,45.5208933855564,53.766320847945,49.2320884576062,1.06161770290065,0.9999
"25",2016-04-03,"서울종로구","새누리당",48.9250629530297,45.516411856838,52.9975082712471,48.9234925390959,0.904085972492951,1
"26",2016-04-04,"서울종로구","새누리당",48.8456708448924,45.7361103783881,52.1730174723562,48.8457386853432,0.788443116747489,1
"27",2016-04-05,"서울종로구","새누리당",48.7915384180703,45.2699010031105,52.4288728724456,48.7868558007582,0.852225739822071,0.9998
"28",2016-04-06,"서울종로구","새누리당",48.7803634952095,45.9930705092316,51.3881950760457,48.772478946191,0.751070965343082,1
"29",2016-03-10,"서울종로구","민주당",40.7398277205653,40.3894268950614,41.0722936456445,40.7409079279882,0.0907754830150562,0
"30",2016-03-11,"서울종로구","민주당",40.6145568799108,37.6843604489554,43.3994116172792,40.6140634834272,0.799211759140187,0
"31",2016-03-12,"서울종로구","민주당",40.4877522014166,36.5668316431225,44.4884230805487,40.4934462550442,1.08553538534562,0
"32",2016-03-13,"서울종로구","민주당",40.3697072837539,35.5616023087149,45.3537544772172,40.3702029268157,1.25543287995624,0
"33",2016-03-14,"서울종로구","민주당",40.2224703474849,35.3044216977372,45.04388244222,40.2351714097709,1.29983516506097,0
"34",2016-03-15,"서울종로구","민주당",40.1700749929157,34.5372497578682,44.8093713174369,40.1491559606864,1.37652612746873,0
"35",2016-03-16,"서울종로구","민주당",40.040295920146,34.7670492480898,45.0392666901964,40.0476700410942,1.32605299087726,0
"36",2016-03-17,"서울종로구","민주당",39.9119504712292,34.8795236707294,45.0010633698933,39.924140951788,1.23483647762564,0
"37",2016-03-18,"서울종로구","민주당",39.8220595232653,35.7190098398841,43.7026640082044,39.8269102524784,1.07985942370423,0
"38",2016-03-19,"서울종로구","민주당",39.3884534577088,34.7811309067792,43.6314552326744,39.4101896188128,1.17037631490255,0
"39",2016-03-20,"서울종로구","민주당",39.0413179481416,34.8907361074013,43.8861603482839,39.0411116669186,1.17344060815326,0
"40",2016-03-21,"서울종로구","민주당",39.3506020542219,34.6705355231331,43.9041168661431,39.3683890200415,1.27569049524414,0
"41",2016-03-22,"서울종로구","민주당",39.6452828823925,33.6274933210621,44.9505624572945,39.6483466230409,1.39399369417171,0
"42",2016-03-23,"서울종로구","민주당",39.958362708491,33.9758008555788,45.3587246200564,39.9517497954372,1.45583849162295,0
"43",2016-03-24,"서울종로구","민주당",40.2466591229476,35.1372375665003,45.4519154944705,40.2428123953331,1.42949742500095,0
"44",2016-03-25,"서울종로구","민주당",40.5090631419379,35.3088040885893,45.9926656778155,40.5190644087714,1.45217796542687,0
"45",2016-03-26,"서울종로구","민주당",40.8026934289373,35.0711452416837,46.0137300452408,40.8068880652048,1.33053749623369,0
"46",2016-03-27,"서울종로구","민주당",41.0033600842386,36.1824919070276,47.3759845876114,41.0054021189617,1.37324177096136,0
"47",2016-03-28,"서울종로구","민주당",41.2317195762851,36.018151147069,46.9452088590319,41.2315097057499,1.3611445011203,0
"48",2016-03-29,"서울종로구","민주당",41.4697196721826,35.968011643881,46.7153654050062,41.4497899233181,1.31985776144832,0
"49",2016-03-30,"서울종로구","민주당",41.7082451327068,37.3279943857627,46.548705160288,41.7142643177259,1.20746208802021,0
"50",2016-03-31,"서울종로구","민주당",41.977194477629,37.9974664603314,45.646640056625,41.9793617370973,1.07425964024511,0
"51",2016-04-01,"서울종로구","민주당",42.1559531180106,38.522613007617,46.1250289588898,42.1648779786312,1.02215399939134,0
"52",2016-04-02,"서울종로구","민주당",42.784497748178,38.7098590573821,46.7653689502092,42.784696182275,1.01490778958522,1e-04
"53",2016-04-03,"서울종로구","민주당",43.2920430860106,40.1510627391616,46.799620428159,43.3153302619482,0.85153512800155,0
"54",2016-04-04,"서울종로구","민주당",44.060254439688,41.1479867609261,46.8784137718348,44.0575454395445,0.766526304744432,0
"55",2016-04-05,"서울종로구","민주당",44.3701704992161,41.3511096676367,47.3234339892788,44.3633549651326,0.838703905162696,2e-04
"56",2016-04-06,"서울종로구","민주당",44.6728345392878,42.1345169753783,47.1817922387594,44.6711960412569,0.707535819268355,0
"57",2016-03-10,"서울종로구","국민의당",3.23162147059897,2.84246739968893,3.58968710237448,3.23122603524263,0.0932392603978281,0
"58",2016-03-11,"서울종로구","국민의당",3.21969823949019,0.0207993957087584,6.18782277503566,3.22412904832462,0.796378259834929,0
"59",2016-03-12,"서울종로구","국민의당",3.1383248574811,-0.77704436602372,6.91031662028443,3.15034886729245,1.02811671362987,0
"60",2016-03-13,"서울종로구","국민의당",3.09974955331665,-1.63520810042289,7.77740021424613,3.08496549176849,1.13579946181215,0
"61",2016-03-14,"서울종로구","국민의당",3.01626741250848,-1.75962599572351,7.29239580686092,3.01648418873092,1.13818105722831,0
"62",2016-03-15,"서울종로구","국민의당",2.92893473342697,-1.18283016985432,7.17514866097062,2.94254907352156,1.13554025578851,0
"63",2016-03-16,"서울종로구","국민의당",2.90010941615011,-1.16402692571583,7.14854537387649,2.88631224834477,1.02889312292625,0
"64",2016-03-17,"서울종로구","국민의당",2.82706920203993,-0.336402295181117,6.23265388230308,2.81432850994834,0.831710542228415,0
"65",2016-03-18,"서울종로구","국민의당",2.68958135391073,0.846864800635359,4.27831467087116,2.69186555890362,0.438999647459882,0
"66",2016-03-19,"서울종로구","국민의당",3.37171477633193,0.416313646930674,6.40767208386124,3.37042972595082,0.766508466852041,0
"67",2016-03-20,"서울종로구","국민의당",3.99931126666572,1.66116886451432,6.65606923966678,4.01389242080312,0.712121399353405,0
"68",2016-03-21,"서울종로구","국민의당",4.10792144499483,0.124625417875393,7.71728883494313,4.08785357689224,0.988467695641039,0
"69",2016-03-22,"서울종로구","국민의당",4.18910117920723,0.148024179974274,8.51010561660974,4.18567527531767,1.12852278488942,0
"70",2016-03-23,"서울종로구","국민의당",4.24343792886976,-0.514960920959778,8.66544799788766,4.27061918172015,1.14928451796924,0
"71",2016-03-24,"서울종로구","국민의당",4.25494594295015,0.315055857130472,8.32912220935352,4.26256265467786,1.08013834006436,0
"72",2016-03-25,"서울종로구","국민의당",4.30721794429595,0.65799235277189,8.20134792078595,4.31347743077248,0.946083580493794,0
