조사시작,중간날짜,조사끝,광역,선거구,,새누리당,더불어민주당,국민의당,정의당,무소속1,무소속2,무소속3,새누리당_1,더불어민주당_1,국민의당_1,정의당_1,무소속1_1,무소속2_1,무소속3_1,DK,조사 기관,언론사,조사방법,ARS/전화면접,"응답자수(N, 응답완료사례수)",응답률,가중치,나이
2016-03-31,2016-04-01,2016-04-01,서울,구로구을,서울구로구을,0.295,0.421,0.063,0.000,0.000,0.000,0.000,0.379,0.540,0.081,0.000,0.000,0.000,0.000,0.221,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,504,13,1.38,3
2016-03-31,2016-04-01,2016-04-01,서울,구로구을,서울구로구을,0.317,0.365,0.071,0.000,0.000,0.000,0.000,0.421,0.485,0.094,0.000,0.000,0.000,0.000,0.247,㈜리서치앤리서치,동아일보,유선RDD,전화면접,600,18.9,1.68,3
2016-03-21,2016-03-22,2016-03-23,서울,영등포구갑,서울영등포구갑,0.386,0.323,0.066,0.008,0.000,0.000,0.000,0.493,0.413,0.084,0.010,0.000,0.000,0.000,0.217,(주)코리아리서치센터,"KBS,연합뉴스 ",유선RDD,전화면접,505,14.3,1.51,3
2016-03-20,2016-03-20,2016-03-20,서울,영등포구갑,서울영등포구갑,0.309,0.245,0.054,0.030,0.000,0.000,0.000,0.484,0.384,0.085,0.047,0.000,0.000,0.000,0.362,(주)리서치플러스,박선규예비후보,유선RDD,전화면접,500,5.8,2.24,3
2016-04-03,2016-04-04,2016-04-05,서울,영등포구갑,서울영등포구갑,0.365,0.332,0.060,0.047,0.000,0.000,0.000,0.454,0.413,0.075,0.058,0.000,0.000,0.000,0.196,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,9.2,2.17,3
2016-03-19,2016-03-20,2016-03-20,서울,영등포구을,서울영등포구을,0.351,0.252,0.115,0.000,0.000,0.000,0.000,0.489,0.351,0.160,0.000,0.000,0.000,0.000,0.282,한국리서치,한겨레,유선RDD,전화면접,500,9.6,1.96,3
2016-03-21,2016-03-22,2016-03-23,서울,영등포구을,서울영등포구을,0.384,0.282,0.129,0.000,0.028,0.000,0.000,0.467,0.343,0.157,0.000,0.034,0.000,0.000,0.177,(주)코리아리서치센터,"KBS,연합뉴스 ",유선RDD,ARS,800,4.9,2.04,3
2016-04-05,2016-04-06,2016-04-06,서울,영등포구을,서울영등포구을,0.332,0.364,0.157,0.000,0.023,0.000,0.000,0.379,0.416,0.179,0.000,0.026,0.000,0.000,0.124,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,27.2,1.47,3
2016-04-01,2016-04-02,2016-04-03,서울,동작구갑,서울동작구갑,0.303,0.255,0.153,0.000,0.000,0.000,0.000,0.426,0.359,0.215,0.000,0.000,0.000,0.000,0.289,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,516,7.9,1.2,3
2016-03-25,2016-03-26,2016-03-26,서울,동작구을,서울동작구을,0.511,0.189,0.077,0.058,0.000,0.000,0.000,0.612,0.226,0.092,0.069,0.000,0.000,0.000,0.165,코리아리서치센터,한국일보,유선RDD,전화면접,500,5.7,2,3
2016-03-23,2016-03-24,2016-03-24,서울,동작구을,서울동작구을,0.478,0.194,0.069,0.042,0.000,0.000,0.000,0.610,0.248,0.088,0.054,0.000,0.000,0.000,0.217,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,505,14.4,1.44,4
2016-03-26,2016-03-26,2016-03-26,서울,동작구을,서울동작구을,0.462,0.127,0.064,0.062,0.000,0.000,0.000,0.646,0.178,0.090,0.087,0.000,0.000,0.000,0.285,리얼미터,MBN,유선RDD,전화면접,502,12.2,1.56,3
2016-03-25,2016-03-25,2016-03-25,서울,관악구갑,서울관악구갑,0.183,0.312,0.214,0.041,0.000,0.000,0.000,0.244,0.416,0.285,0.055,0.000,0.000,0.000,0.250,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,500,9.4,2.34,3
2016-04-04,2016-04-05,2016-04-05,서울,관악구갑,서울관악구갑,0.206,0.371,0.282,0.062,0.000,0.000,0.000,0.224,0.403,0.306,0.067,0.000,0.000,0.000,0.079,조원씨앤아이,국민의당,유선/스마트폰앱혼합,전화면접,511,7.7,1.4,2
2016-04-02,2016-04-03,2016-04-04,서울,관악구을,서울관악구을,0.359,0.292,0.193,0.000,0.000,0.000,0.000,0.425,0.346,0.229,0.000,0.000,0.000,0.000,0.156,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,507,16.8,1.26,3
2016-03-25,2016-03-26,2016-03-26,서울,강남구을,서울강남구을,0.419,0.258,0.000,0.000,0.056,0.000,0.000,0.572,0.352,0.000,0.000,0.076,0.000,0.000,0.267,코리아리서치센터,한국일보,유선RDD,전화면접,500,11.1,2.39,3
2016-03-23,2016-03-23,2016-03-23,서울,강남구을,서울강남구을,0.442,0.277,0.000,0.000,0.046,0.000,0.000,0.578,0.362,0.000,0.000,0.060,0.000,0.000,0.235,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,506,12,1.45,3
2016-03-31,2016-04-02,2016-04-03,서울,강남구을,서울강남구을,0.452,0.301,0.000,0.000,0.044,0.000,0.000,0.567,0.378,0.000,0.000,0.055,0.000,0.000,0.203,리얼미터,MBN,유선RDD,전화면접,500,7.8,2.14,3
2016-03-31,2016-04-01,2016-04-01,서울,송파구을,서울송파구을,0.000,0.353,0.107,0.000,0.292,0.011,0.000,0.000,0.463,0.140,0.000,0.383,0.014,0.000,0.237,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,600,15.8,1.2,3
2016-04-01,2016-04-02,2016-04-02,서울,송파구을,서울송파구을,0.000,0.300,0.099,0.000,0.330,0.011,0.000,0.000,0.405,0.134,0.000,0.446,0.015,0.000,0.260,코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,511,10.5,2.39,3
2016-03-23,2016-03-24,2016-03-24,서울,강동구을,서울강동구을,0.331,0.288,0.088,0.000,0.000,0.000,0.000,0.468,0.407,0.124,0.000,0.000,0.000,0.000,0.293,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,600,12.3,1.7,3
2016-04-03,2016-04-04,2016-04-05,서울,강동구을,서울강동구을,0.319,0.355,0.116,0.000,0.000,0.000,0.000,0.404,0.449,0.147,0.000,0.000,0.000,0.000,0.210,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,501,2.7,1.8,2
2016-04-06,2016-04-06,2016-04-06,서울,강동구을,서울강동구을,0.362,0.299,0.155,0.000,0.000,0.000,0.000,0.444,0.366,0.190,0.000,0.000,0.000,0.000,0.184,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,506,17.3,1.42,3
2016-03-23,2016-03-23,2016-03-23,부산,중구영도구,부산중구영도구,0.656,0.185,0.000,0.000,0.022,0.000,0.000,0.760,0.214,0.000,0.000,0.025,0.000,0.000,0.137,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,500,7.6,2.4,3
2016-04-02,2016-04-03,2016-04-03,부산,중구영도구,부산중구영도구,0.546,0.293,0.000,0.000,0.055,0.000,0.000,0.611,0.328,0.000,0.000,0.062,0.000,0.000,0.106,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,600,13.1,1.56,3
2016-03-26,2016-03-27,2016-03-27,부산,부산진구갑,부산부산진구갑,0.424,0.252,0.000,0.000,0.021,0.000,0.000,0.608,0.362,0.000,0.000,0.030,0.000,0.000,0.303,리서치앤리서치,국제신문,유선RDD,전화면접,510,7.4,2.17,3
2016-03-22,2016-03-22,2016-03-22,부산,부산진구갑,부산부산진구갑,0.573,0.257,0.000,0.000,0.014,0.000,0.000,0.679,0.305,0.000,0.000,0.017,0.000,0.000,0.156,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,506,11.4,1.39,3
2016-03-31,2016-04-02,2016-04-03,부산,부산진구갑,부산부산진구갑,0.556,0.306,0.000,0.000,0.033,0.000,0.000,0.621,0.342,0.000,0.000,0.037,0.000,0.000,0.105,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,500,7.9,2.36,3
2016-03-26,2016-03-27,2016-03-27,부산,남구을,부산남구을,0.374,0.190,0.025,0.000,0.000,0.000,0.000,0.635,0.323,0.042,0.000,0.000,0.000,0.000,0.411,리서치앤리서치,국제신문,유선RDD,전화면접,600,16.5,1.08,3
2016-03-22,2016-03-22,2016-03-22,부산,남구을,부산남구을,0.447,0.336,0.075,0.000,0.000,0.000,0.000,0.521,0.392,0.087,0.000,0.000,0.000,0.000,0.142,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,600,23.8,1.39,3
2016-04-02,2016-04-03,2016-04-03,부산,남구을,부산남구을,0.411,0.342,0.085,0.000,0.000,0.000,0.000,0.490,0.408,0.101,0.000,0.000,0.000,0.000,0.162,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,500,19.7,1.32,3
2016-03-26,2016-03-27,2016-03-27,부산,북구강서구갑,부산북구강서구갑,0.393,0.264,0.000,0.000,0.000,0.000,0.000,0.598,0.402,0.000,0.000,0.000,0.000,0.000,0.343,리서치앤리서치,국제신문,유선RDD,ARS,754,2.6,2.17,2
2016-03-27,2016-03-27,2016-03-27,부산,북구강서구갑,부산북구강서구갑,0.385,0.518,0.000,0.000,0.000,0.000,0.000,0.426,0.574,0.000,0.000,0.000,0.000,0.000,0.097,한국사회여론연구소(KSOI),부산일보,유선RDD,ARS,756,2.4,2.13,2
2016-03-25,2016-03-26,2016-03-26,부산,북구강서구갑,부산북구강서구갑,0.457,0.436,0.000,0.000,0.000,0.000,0.000,0.512,0.488,0.000,0.000,0.000,0.000,0.000,0.107,(주)폴리컴,박민식,유선RDD,전화면접,700,8.9,2.44,2
2016-03-31,2016-04-02,2016-04-03,부산,북구강서구갑,부산북구강서구갑,0.418,0.423,0.000,0.000,0.000,0.000,0.000,0.497,0.503,0.000,0.000,0.000,0.000,0.000,0.159,리얼미터,MBN,유선RDD,전화면접,500,10.8,1.4,3
2016-04-01,2016-04-02,2016-04-02,부산,북구강서구갑,부산북구강서구갑,0.467,0.433,0.000,0.000,0.000,0.000,0.000,0.519,0.481,0.000,0.000,0.000,0.000,0.000,0.100,포커스컴퍼니,문화일보,유선RDD,ARS,735,1.6,2.4,2
2016-03-31,2016-04-01,2016-04-02,부산,북구강서구갑,부산북구강서구갑,0.420,0.354,0.000,0.000,0.000,0.000,0.000,0.543,0.457,0.000,0.000,0.000,0.000,0.000,0.226,㈜리서치앤리서치,동아일보,유선RDD,전화면접,500,13.8,1.6,3
2016-04-02,2016-04-03,2016-04-03,부산,북구강서구갑,부산북구강서구갑,0.354,0.389,0.000,0.000,0.000,0.000,0.000,0.476,0.524,0.000,0.000,0.000,0.000,0.000,0.257,한국사회여론연구소(KSOI),부산일보,유선RDD,ARS,1620,4.3,1.92,2
2016-04-01,2016-04-02,2016-04-02,부산,북구강서구갑,부산북구강서구갑,0.433,0.416,0.000,0.000,0.000,0.000,0.000,0.510,0.490,0.000,0.000,0.000,0.000,0.000,0.151,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,ARS,709,20,2.33,3
2016-04-01,2016-04-02,2016-04-03,부산,북구강서구갑,부산북구강서구갑,0.384,0.467,0.000,0.000,0.000,0.000,0.000,0.451,0.549,0.000,0.000,0.000,0.000,0.000,0.149,조원씨앤아이,"국민일보,CBS",유선/스마트폰앱혼합,전화면접,700,14.3,2.49,3
2016-03-30,2016-04-01,2016-03-31,부산,북구강서구갑,부산북구강서구갑,0.431,0.416,0.000,0.000,0.000,0.000,0.000,0.509,0.491,0.000,0.000,0.000,0.000,0.000,0.153,한길리서치센타,"부산MBC,부산KBS",유선RDD,ARS,1029,2.7,1.99,2
2016-04-02,2016-04-03,2016-04-04,부산,북구강서구갑,부산북구강서구갑,0.411,0.456,0.000,0.000,0.000,0.000,0.000,0.474,0.526,0.000,0.000,0.000,0.000,0.000,0.133,TNSKOREA,SBS,유선RDD,전화면접,500,13.9,1.93,3
2016-03-27,2016-03-27,2016-03-27,부산,북구강서구을,부산북구강서구을,0.535,0.268,0.070,0.000,0.000,0.000,0.000,0.613,0.307,0.080,0.000,0.000,0.000,0.000,0.127,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,500,12.8,1.18,2
2016-03-26,2016-03-28,2016-03-28,부산,사하구갑,부산사하구갑,0.460,0.267,0.000,0.000,0.015,0.006,0.000,0.615,0.357,0.000,0.000,0.020,0.008,0.000,0.252,코리아리서치센터,한국일보,유선RDD,전화면접,500,12.8,1.5,3
2016-03-26,2016-03-27,2016-03-27,부산,사하구갑,부산사하구갑,0.510,0.184,0.000,0.000,0.003,0.003,0.000,0.729,0.263,0.000,0.000,0.004,0.004,0.000,0.300,리서치앤리서치,국제신문,유선RDD,전화면접,505,10.8,2.31,3
2016-03-30,2016-04-02,2016-04-01,부산,사하구갑,부산사하구갑,0.473,0.300,0.000,0.000,0.013,0.012,0.000,0.593,0.376,0.000,0.000,0.016,0.015,0.000,0.202,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,515,12.6,2.47,3
2016-04-03,2016-04-04,2016-04-04,부산,사하구갑,부산사하구갑,0.318,0.272,0.000,0.000,0.009,0.005,0.004,0.523,0.447,0.000,0.000,0.015,0.008,0.007,0.392,한국사회여론연구소,부산일보,유선RDD,전화면접,500,19.5,2.22,3
2016-03-30,2016-04-01,2016-04-02,부산,사하구을,부산사하구을,0.551,0.202,0.055,0.016,0.012,0.004,0.000,0.656,0.240,0.065,0.019,0.014,0.005,0.000,0.160,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,500,12,1.9,2
2016-04-03,2016-04-04,2016-04-04,부산,연제구,부산연제구,0.372,0.252,0.000,0.000,0.000,0.000,0.000,0.596,0.404,0.000,0.000,0.000,0.000,0.000,0.376,"
한국사회여론연구소",부산일보,유선RDD,ARS,710,15.2,2.42,3
2016-03-29,2016-03-31,2016-03-31,부산,사상구,부산사상구,0.227,0.245,0.000,0.000,0.358,0.000,0.000,0.273,0.295,0.000,0.000,0.431,0.000,0.000,0.170,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,11.9,1.5,3
2016-03-26,2016-03-27,2016-03-27,부산,사상구,부산사상구,0.171,0.173,0.000,0.000,0.301,0.000,0.000,0.265,0.268,0.000,0.000,0.467,0.000,0.000,0.355,리서치앤리서치,국제신문,유선RDD,전화면접,700,16.9,2.47,2
2016-03-24,2016-03-25,2016-03-25,부산,사상구,부산사상구,0.229,0.209,0.000,0.000,0.340,0.000,0.000,0.294,0.269,0.000,0.000,0.437,0.000,0.000,0.222,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,전화면접,600,30.1,1.01,3
2016-03-23,2016-03-23,2016-03-23,부산,사상구,부산사상구,0.275,0.201,0.000,0.000,0.354,0.000,0.000,0.331,0.242,0.000,0.000,0.427,0.000,0.000,0.170,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,ARS,1120,2.3,1.26,2
2016-03-18,2016-03-19,2016-03-20,부산,사상구,부산사상구,0.243,0.185,0.000,0.000,0.495,0.000,0.000,0.263,0.200,0.000,0.000,0.536,0.000,0.000,0.077,(주)폴리컴,장제원,유선RDD,ARS,759,3.1,2.4,2
2016-03-18,2016-03-18,2016-03-18,부산,사상구,부산사상구,0.231,0.164,0.000,0.000,0.525,0.000,0.000,0.251,0.178,0.000,0.000,0.571,0.000,0.000,0.080,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,500,10.8,1.95,3
2016-04-01,2016-04-02,2016-04-02,부산,사상구,부산사상구,0.223,0.215,0.000,0.000,0.434,0.000,0.000,0.256,0.247,0.000,0.000,0.498,0.000,0.000,0.128,포커스컴퍼니,문화일보,유선RDD,전화면접,500,14.2,1.7,3
2016-04-02,2016-04-02,2016-04-02,부산,사상구,부산사상구,0.186,0.177,0.000,0.000,0.339,0.000,0.000,0.265,0.252,0.000,0.000,0.483,0.000,0.000,0.298,한국사회여론연구소(KSOI),부산일보,유선RDD,전화면접,512,24.4,1.26,3
2016-04-02,2016-04-02,2016-04-02,부산,사상구,부산사상구,0.215,0.231,0.000,0.000,0.437,0.000,0.000,0.243,0.262,0.000,0.000,0.495,0.000,0.000,0.117,한길리서치센타,"부산MBC,부산KBS",유선RDD,전화면접,500,17.3,1.87,3
2016-03-29,2016-03-30,2016-03-30,대구,동구갑,대구동구갑,0.365,0.000,0.000,0.000,0.329,0.000,0.000,0.526,0.000,0.000,0.000,0.474,0.000,0.000,0.306,한국갤럽조사연구소,"TBC,매일신문",유선RDD,전화면접,500,11.9,2.35,3
2016-03-26,2016-03-28,2016-03-27,대구,동구갑,대구동구갑,0.377,0.000,0.000,0.000,0.384,0.000,0.000,0.495,0.000,0.000,0.000,0.505,0.000,0.000,0.239,코리아리서치센터,한국일보,유선RDD,전화면접,600,19.8,1.39,3
2016-03-26,2016-03-27,2016-03-28,대구,동구갑,대구동구갑,0.365,0.000,0.000,0.000,0.336,0.000,0.000,0.521,0.000,0.000,0.000,0.479,0.000,0.000,0.299,TNS,SBS,유선RDD,ARS,510,4.9,2.16,2
2016-03-26,2016-03-27,2016-03-27,대구,동구갑,대구동구갑,0.463,0.000,0.000,0.000,0.351,0.000,0.000,0.569,0.000,0.000,0.000,0.431,0.000,0.000,0.186,리얼미터,"영남일보,대구MBC",유선/스마트폰앱혼합,전화면접,500,11.9,2,3
2016-04-01,2016-04-02,2016-04-02,대구,동구갑,대구동구갑,0.336,0.000,0.000,0.000,0.407,0.000,0.000,0.452,0.000,0.000,0.000,0.548,0.000,0.000,0.257,리서치앤리서치,MBC,유선RDD,ARS,765,2,2.45,2
2016-03-29,2016-03-29,2016-03-29,대구,동구갑,대구동구갑,0.343,0.000,0.000,0.000,0.398,0.000,0.000,0.463,0.000,0.000,0.000,0.537,0.000,0.000,0.259,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,503,20.3,1.56,2
2016-04-01,2016-04-02,2016-04-03,대구,동구갑,대구동구갑,0.385,0.000,0.000,0.000,0.384,0.000,0.000,0.501,0.000,0.000,0.000,0.499,0.000,0.000,0.231,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,500,16.7,2.42,2
2016-04-04,2016-04-04,2016-04-04,대구,동구갑,대구동구갑,0.482,0.000,0.000,0.000,0.364,0.000,0.000,0.570,0.000,0.000,0.000,0.430,0.000,0.000,0.154,폴스미스,"매일신문,TBC",유선/스마트폰앱혼합,전화면접,501,8.6,2.42,3
2016-04-01,2016-04-02,2016-04-03,대구,동구갑,대구동구갑,0.365,0.000,0.000,0.000,0.436,0.000,0.000,0.456,0.000,0.000,0.000,0.544,0.000,0.000,0.199,㈜포커스컴퍼니,문화일보,유선RDD,전화면접,502,9.7,2.5,3
2016-04-05,2016-04-06,2016-04-06,대구,동구갑,대구동구갑,0.386,0.000,0.000,0.000,0.294,0.000,0.000,0.568,0.000,0.000,0.000,0.432,0.000,0.000,0.320,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,515,10.3,2.5,2
2016-04-02,2016-04-04,2016-04-05,대구,동구갑,대구동구갑,0.366,0.000,0.000,0.000,0.427,0.000,0.000,0.462,0.000,0.000,0.000,0.538,0.000,0.000,0.207,TNSKOREA,SBS,유선RDD,전화면접,500,10.7,1.9,2
2016-03-28,2016-03-29,2016-03-30,대구,북구갑,대구북구갑,0.499,0.101,0.049,0.000,0.214,0.000,0.000,0.578,0.117,0.057,0.000,0.248,0.000,0.000,0.137,리얼미터,"영남일보,대구MBC",유선/스마트폰앱혼합,전화면접,500,10.3,2.29,3
2016-04-03,2016-04-03,2016-04-03,대구,북구갑,대구북구갑,0.523,0.064,0.042,0.000,0.276,0.000,0.000,0.578,0.071,0.046,0.000,0.305,0.000,0.000,0.095,폴스미스,"매일신문,TBC",유선RDD,전화면접,514,19.2,2.34,3
2016-03-28,2016-03-29,2016-03-29,대구,북구을,대구북구을,0.268,0.000,0.000,0.095,0.423,0.000,0.000,0.341,0.000,0.000,0.121,0.538,0.000,0.000,0.214,리얼미터,"영남일보,대구MBC  ",유선/스마트폰앱혼합,ARS,514,3.7,2.41,2
2016-04-01,2016-04-02,2016-04-02,대구,북구을,대구북구을,0.271,0.000,0.000,0.054,0.373,0.000,0.000,0.388,0.000,0.000,0.077,0.534,0.000,0.000,0.302,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,776,1.7,2.48,2
2016-04-02,2016-04-02,2016-04-02,대구,북구을,대구북구을,0.351,0.000,0.000,0.053,0.508,0.000,0.000,0.385,0.000,0.000,0.058,0.557,0.000,0.000,0.088,폴스미스,"매일신문,TBC",유선RDD,전화면접,500,15.4,1.54,3
2016-04-05,2016-04-06,2016-04-06,대구,북구을,대구북구을,0.260,0.000,0.000,0.083,0.488,0.000,0.000,0.313,0.000,0.000,0.100,0.587,0.000,0.000,0.169,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,521,11.8,1.6,3
2016-03-19,2016-03-20,2016-03-20,대구,수성구갑,대구수성구갑,0.316,0.500,0.000,0.000,0.000,0.000,0.000,0.387,0.613,0.000,0.000,0.000,0.000,0.000,0.184,(주)리서치앤리서치,동아일보,유선RDD,ARS,508,3.1,2.37,3
2016-03-15,2016-03-16,2016-03-17,대구,수성구갑,대구수성구갑,0.385,0.515,0.000,0.000,0.000,0.000,0.000,0.428,0.572,0.000,0.000,0.000,0.000,0.000,0.100,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,ARS,1012,2.1,2.37,2
2016-03-26,2016-03-27,2016-03-28,대구,수성구갑,대구수성구갑,0.346,0.529,0.000,0.000,0.000,0.000,0.000,0.395,0.605,0.000,0.000,0.000,0.000,0.000,0.125,TNS,SBS,유선RDD,전화면접,502,25.2,1.36,4
2016-03-25,2016-03-26,2016-03-26,대구,수성구갑,대구수성구갑,0.382,0.527,0.000,0.000,0.000,0.000,0.000,0.420,0.580,0.000,0.000,0.000,0.000,0.000,0.091,리얼미터,"영남일보,대구MBC",유선/스마트폰앱혼합,전화면접,500,23.1,1.87,3
2016-03-22,2016-03-23,2016-03-23,대구,수성구갑,대구수성구갑,0.369,0.463,0.000,0.000,0.000,0.000,0.000,0.444,0.556,0.000,0.000,0.000,0.000,0.000,0.168,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,600,19.5,1.06,4
2016-03-31,2016-04-01,2016-04-02,대구,수성구갑,대구수성구갑,0.381,0.491,0.000,0.000,0.000,0.000,0.000,0.437,0.563,0.000,0.000,0.000,0.000,0.000,0.128,리얼미터,서울경제,유선RDD,전화면접,1489,3.2,1.4,3
2016-04-01,2016-04-02,2016-04-02,대구,수성구갑,대구수성구갑,0.318,0.542,0.000,0.000,0.000,0.000,0.000,0.370,0.630,0.000,0.000,0.000,0.000,0.000,0.140,리서치앤리서치,MBC,유선RDD,ARS,501,7,2.09,4
2016-04-01,2016-04-02,2016-04-03,대구,수성구갑,대구수성구갑,0.309,0.603,0.000,0.000,0.000,0.000,0.000,0.339,0.661,0.000,0.000,0.000,0.000,0.000,0.088,㈜포커스컴퍼니,문화일보,유선RDD,전화면접/ARS,507,7.2,2.38,2
2016-04-05,2016-04-06,2016-04-06,대구,수성구갑,대구수성구갑,0.292,0.613,0.000,0.000,0.000,0.000,0.000,0.323,0.677,0.000,0.000,0.000,0.000,0.000,0.095,마크로밀엠브레인,YTN,유무선혼합RDD,ARS,1489,3.2,2.5,2
2016-04-02,2016-04-04,2016-04-05,대구,수성구갑,대구수성구갑,0.322,0.576,0.000,0.000,0.000,0.000,0.000,0.359,0.641,0.000,0.000,0.000,0.000,0.000,0.102,TNSKOREA,SBS,유선RDD,전화면접,500,12.2,1.94,2
2016-04-04,2016-04-05,2016-04-05,대구,수성구갑,대구수성구갑,0.435,0.515,0.000,0.000,0.000,0.000,0.000,0.458,0.542,0.000,0.000,0.000,0.000,0.000,0.050,폴스미스,"TBC,매일신문",유선RDD,전화면접,500,18.1,2.03,4
2016-03-29,2016-03-30,2016-03-30,대구,수성구을,대구수성구을,0.259,0.071,0.000,0.000,0.389,0.000,0.000,0.360,0.099,0.000,0.000,0.541,0.000,0.000,0.281,한국갤럽조사연구소,"TBC,매일신문",유선RDD,전화면접,511,11.4,1.94,3
2016-03-27,2016-03-28,2016-03-28,대구,수성구을,대구수성구을,0.313,0.128,0.000,0.000,0.395,0.000,0.000,0.374,0.153,0.000,0.000,0.472,0.000,0.000,0.164,리얼미터,"영남일보,대구MBC",유선/스마트폰앱혼합,전화면접,504,24.9,1.33,3
2016-03-26,2016-03-26,2016-03-26,대구,수성구을,대구수성구을,0.229,0.140,0.000,0.000,0.400,0.000,0.000,0.298,0.182,0.000,0.000,0.520,0.000,0.000,0.231,밀워드브라운미디어리서치,조선일보,유선RDD,ARS,2005,4.5,2.497,2
2016-04-01,2016-04-02,2016-04-02,대구,수성구을,대구수성구을,0.222,0.109,0.000,0.000,0.487,0.000,0.000,0.271,0.133,0.000,0.000,0.595,0.000,0.000,0.182,(주)코리아리서치센터,"KBS,연합뉴스",유선RDD,전화면접,503,12.7,2.06,3
2016-04-05,2016-04-05,2016-04-05,대구,수성구을,대구수성구을,0.364,0.130,0.000,0.000,0.440,0.000,0.000,0.390,0.139,0.000,0.000,0.471,0.000,0.000,0.066,폴스미스,"매일신문,TBC",유선RDD,전화면접,515,13.6,2.44,2
2016-04-05,2016-04-06,2016-04-06,대구,수성구을,대구수성구을,0.258,0.154,0.000,0.000,0.475,0.000,0.000,0.291,0.174,0.000,0.000,0.536,0.000,0.000,0.113,마크로밀엠브레인,YTN,유무선혼합RDD,전화면접,500,9.5,1.3,2
2016-03-27,2016-03-28,2016-03-28,대구,수성구을,대구수성구을,0.262,0.145,0.000,0.000,0.412,0.000,0.000,0.320,0.177,0.000,0.000,0.503,0.000,0.000,0.181,마크로밀엠브레인,중앙일보,유무선혼합RDD,전화면접,500,15.7,1.68,3
2016-04-04,2016-04-05,2016-04-05,대구,수성구을,대구수성구을,0.269,0.121,0.000,0.000,0.404,0.000,0.000,0.339,0.152,0.000,0.000,0.509,0.000,0.000,0.206,리서치앤리서치,동아일보,유선RDD,전화면접,500,21.2,1.77,3
2016-03-26,2016-03-26,2016-03-26,대구,달성군,대구달성군,0.323,0.107,0.000,0.000,0.260,0.000,0.000,0.468,0.155,0.000,0.000,0.377,0.000,0.000,0.310,밀워드브라운미디어리서치,조선일보,유선RDD,전화면접,600,23,1.04,6
2016-03-25,2016-03-26,2016-03-26,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.254,0.000,0.119,0.111,0.259,0.000,0.000,0.342,0.000,0.160,0.149,0.349,0.000,0.000,0.257,한길리서치센터,"경기일보,기호일보",유선/스마트폰앱혼합,전화면접,519,9.1,1.1,2
2016-04-02,2016-04-03,2016-04-04,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.320,0.000,0.116,0.094,0.260,0.000,0.000,0.405,0.000,0.147,0.119,0.329,0.000,0.000,0.210,모노커뮤니케이션즈,인천일보,유선/스마트폰앱혼합,전화면접,508,11.7,1.4,2
2016-04-02,2016-04-03,2016-04-03,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.309,0.000,0.116,0.146,0.318,0.000,0.000,0.348,0.000,0.130,0.164,0.358,0.000,0.000,0.111,리얼미터,중부일보,유선/스마트폰앱혼합,ARS,520,7.1,2.26,2
2016-03-28,2016-03-29,2016-03-30,인천,중구동구강화군옹진군,인천중구동구강화군옹진군,0.266,0.000,0.085,0.111,0.263,0.000,0.000,0.367,0.000,0.117,0.153,0.363,0.000,0.000,0.275,중앙일보조사연구팀/엠브레인,중앙일보,유무선혼합RDD,ARS,1062,2.6,2.39,2
