"","date","region","party","mean_rate","lower_rate","upper_rate","mu","sd","win_prob"
"1",2016-03-10,"서울종로구","새누리당",54.1851590042352,54.1450344500126,54.2269594341674,54.1850103021839,0.0104650977980437,1
"2",2016-03-11,"서울종로구","새누리당",54.024409450476,53.0368839711019,54.963215139712,54.0270779442825,0.251831334613127,1
"3",2016-03-12,"서울종로구","새누리당",53.873198273988,52.5046786064261,55.2304498456281,53.8760945299149,0.346548123551426,1
"4",2016-03-13,"서울종로구","새누리당",53.7331120019419,52.2338205380812,55.3129812530986,53.7319102606657,0.408972647769761,1
"5",2016-03-14,"서울종로구","새누리당",53.5829346645156,51.9149224174711,55.6689936122395,53.5810375216845,0.451232538157434,1
"6",2016-03-15,"서울종로구","새누리당",53.4203765858868,51.5628500562558,55.2739326718779,53.4190362538985,0.487801236514206,1
"7",2016-03-16,"서울종로구","새누리당",53.2887787658263,51.2910789112038,55.8754000516801,53.2883989491185,0.524951447613708,1
"8",2016-03-17,"서울종로구","새누리당",53.1480519340333,51.1484686172431,55.2982871322481,53.15187010186,0.5299583873718,1
"9",2016-03-18,"서울종로구","새누리당",52.9919702824294,50.8625929554039,55.1020293460389,53.0034397640002,0.53923794238546,1
"10",2016-03-19,"서울종로구","새누리당",52.8186385333237,50.5528314065997,54.8890824553043,52.8276468519489,0.554655979034659,1
"11",2016-03-20,"서울종로구","새누리당",52.6478103733854,50.4673836482103,55.1681043020746,52.6400339437442,0.587838413876331,1
"12",2016-03-21,"서울종로구","새누리당",52.4251520046691,50.3532690507189,54.7436228078632,52.4243403140117,0.600018783013138,1
"13",2016-03-22,"서울종로구","새누리당",52.2107055652445,49.7434486372348,54.4705594885116,52.2090555067135,0.609606033992372,1
"14",2016-03-23,"서울종로구","새누리당",51.9884335391483,49.7689159298934,54.3371944486881,51.9905081267393,0.621741094115848,1
"15",2016-03-24,"서울종로구","새누리당",51.7701405407823,49.5470918483543,54.2568959234358,51.7571500210154,0.610084505529756,1
"16",2016-03-25,"서울종로구","새누리당",51.5546859553365,49.1511747583305,53.9516471809481,51.5479378533819,0.612823210311551,1
"17",2016-03-26,"서울종로구","새누리당",51.3485344702819,48.931202892679,53.4209185331561,51.3343981677737,0.589854907921847,1
"18",2016-03-27,"서울종로구","새누리당",51.0731068966472,48.9049423567016,53.0730653229992,51.0737627521754,0.565909842481195,1
"19",2016-03-28,"서울종로구","새누리당",50.8294432769021,48.9333072324045,52.8482280033882,50.8356983687899,0.552420544501891,1
"20",2016-03-29,"서울종로구","새누리당",50.6176213769293,48.5096977424382,53.0392679286977,50.6061657948183,0.530194303129239,1
"21",2016-03-30,"서울종로구","새누리당",50.3521408706108,48.3863653855037,52.3112233217469,50.3564232617459,0.516482159412308,1
"22",2016-03-31,"서울종로구","새누리당",50.105227178584,48.3623435213801,52.0082773265939,50.1092011907415,0.496164237730198,1
"23",2016-04-01,"서울종로구","새누리당",49.8668850807628,47.9238027498462,51.7154810943402,49.8741915226883,0.478011177174922,1
"24",2016-04-02,"서울종로구","새누리당",49.658989250297,47.9709695214556,51.4717560044448,49.6521102058148,0.445771290809979,1
"25",2016-04-03,"서울종로구","새누리당",49.4367008802248,48.1115703167101,51.136279077826,49.4414186837742,0.396992068568659,1
"26",2016-04-04,"서울종로구","새누리당",49.242994011022,47.8464333674534,50.5796792945978,49.2435094355188,0.361549847475025,1
"27",2016-04-05,"서울종로구","새누리당",49.0806900198366,47.8214713986067,50.2327534168605,49.0747231952786,0.31409169728759,1
"28",2016-04-06,"서울종로구","새누리당",48.9008876443613,47.9799106784635,49.78117919751,48.9001433045432,0.236938893030868,1
"29",2016-03-10,"서울종로구","민주당",40.7436055064098,40.7009911877632,40.7805910740196,40.743670658745,0.0100357325888467,0
"30",2016-03-11,"서울종로구","민주당",40.8070697248661,39.883852674687,41.6920339784322,40.8051734162149,0.247355322638498,0
"31",2016-03-12,"서울종로구","민주당",40.8759274594455,39.61521151659,42.1710110799574,40.8767863609568,0.32409344753348,0
"32",2016-03-13,"서울종로구","민주당",40.9270980183375,39.6382084820012,42.4785851009399,40.9314155901653,0.383212237256994,0
"33",2016-03-14,"서울종로구","민주당",40.985091443518,39.3872645272361,42.8636271104171,40.9800578474194,0.43159190529613,0
"34",2016-03-15,"서울종로구","민주당",41.0367240951946,39.0891322828052,42.8282683457369,41.0350286191454,0.461440557335983,0
"35",2016-03-16,"서울종로구","민주당",41.0959004158903,39.2330412069023,43.0951413510194,41.0877279071132,0.486951775666031,0
"36",2016-03-17,"서울종로구","민주당",41.1414535704949,39.0565700789815,43.1951703839029,41.1501997137173,0.506942346167548,0
"37",2016-03-18,"서울종로구","민주당",41.2242577633937,39.3685989184983,43.1710525800067,41.2205711030982,0.504200964506104,0
"38",2016-03-19,"서울종로구","민주당",41.2876421099712,39.3760174961058,43.2672601725489,41.2836033023783,0.532603007975583,0
"39",2016-03-20,"서울종로구","민주당",41.3581020050391,39.0722325637198,43.3974984760069,41.3610567535196,0.560607124057411,0
"40",2016-03-21,"서울종로구","민주당",41.5200199077217,39.6733332112807,43.7499634806482,41.5292866984778,0.5650574207482,0
"41",2016-03-22,"서울종로구","민주당",41.7084026609154,39.7064847435985,43.9014251087083,41.6999927164556,0.573093845822366,0
"42",2016-03-23,"서울종로구","민주당",41.8815386036848,39.6182434379629,44.1678841630042,41.8665752274527,0.57415186857019,0
"43",2016-03-24,"서울종로구","민주당",42.0348133068591,39.8006407022161,44.0277969378617,42.0377710658228,0.574403990660826,0
"44",2016-03-25,"서울종로구","민주당",42.2056685179001,39.8872260408462,44.6552119585501,42.204436646373,0.572123253227653,0
"45",2016-03-26,"서울종로구","민주당",42.3585631628105,40.2828058286062,44.3696217537665,42.3688510893343,0.564532710300215,0
